g id	t id	f1	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f2	f20	f3	f4	f5	f6	f7	f8	f9
g78	t1764	False	False	False	True	True	True	False	False	False	False	True	False	True	False	False	True	True	False	False	True
g78	t1765																				
g78	t1766	False	False	False	True	True	True	False	False	False	False	True	False	True	False	False	True	True	False	False	True
g78	t1767	False	False	False	True	True	True	False	False	False	False	True	False	True	False	False	True	True	False	False	True
g78	t1768																				
g78	t1769	False	False	False	True	True	True	False	False	False	False	True	False	True	False	False	True	True	False	False	True
g79	t1770																				
g79	t1771	True	False	False	False	False	True	True	True	False	True	True	True	False	False	False	False	True	True	False	False
g79	t1772	True	False	False	False	False	True	True	True	False	True	True	True	False	False	False	False	True	True	False	False
g79	t1773	True	False	False	False	False	True	True	True	False	True	True	True	False	False	False	False	True	True	False	False
g79	t1774																				
g8	t1775																				
g8	t1776																				
g8	t1777	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	True	True
g8	t1778	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	True	True
g8	t1779	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	True	True
g8	t1780																				
g8	t1781	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	True	True
g8	t1782	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	True	True
g8	t1783																				
g8	t1784	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	True	True
g8	t1785	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	True	True
g80	t1786	False	True	False	True	False	False	False	False	True	False	False	True	False	True	True	True	False	True	False	True
g80	t1787	False	True	False	True	False	False	False	False	True	False	False	True	False	True	True	True	False	True	False	True
g80	t1788																				
g80	t1789	False	True	False	True	False	False	False	False	True	False	False	True	False	True	True	True	False	True	False	True
g80	t1790	False	True	False	True	False	False	False	False	True	False	False	True	False	True	True	True	False	True	False	True
g80	t1791																				
g80	t1792	False	True	False	True	False	False	False	False	True	False	False	True	False	True	True	True	False	True	False	True
g80	t1793	False	True	False	True	False	False	False	False	True	False	False	True	False	True	True	True	False	True	False	True
g80	t1794	False	True	False	True	False	False	False	False	True	False	False	True	False	True	True	True	False	True	False	True
g80	t1795																				
g80	t1796																				
g81	t1797																				
g81	t1798	True	True	False	False	True	False	True	False	False	True	False	False	True	True	True	False	False	False	False	False
g81	t1799	True	True	False	False	True	False	True	False	False	True	False	False	True	True	True	False	False	False	False	False
g81	t1800																				
g81	t1801	True	True	False	False	True	False	True	False	False	True	False	False	True	True	True	False	False	False	False	False
g81	t1802																				
g81	t1803	True	True	False	False	True	False	True	False	False	True	False	False	True	True	True	False	False	False	False	False
g81	t1804	True	True	False	False	True	False	True	False	False	True	False	False	True	True	True	False	False	False	False	False
g81	t1805																				
g82	t1806	False	True	False	False	True	False	False	False	False	True	True	False	True	False	False	False	False	True	False	True
g82	t1807																				
g82	t1808																				
g82	t1809	False	True	False	False	True	False	False	False	False	True	True	False	True	False	False	False	False	True	False	True
g82	t1810	False	True	False	False	True	False	False	False	False	True	True	False	True	False	False	False	False	True	False	True
g82	t1811																				
g82	t1812	False	True	False	False	True	False	False	False	False	True	True	False	True	False	False	False	False	True	False	True
g82	t1813																				
g82	t1814	False	True	False	False	True	False	False	False	False	True	True	False	True	False	False	False	False	True	False	True
g83	t1815																				
g83	t1816	False	False	False	False	True	False	False	True	False	True	True	False	True	False	True	True	False	True	False	False
g83	t1817																				
g83	t1818	False	False	False	False	True	False	False	True	False	True	True	False	True	False	True	True	False	True	False	False
g83	t1819																				
g83	t1820	False	False	False	False	True	False	False	True	False	True	True	False	True	False	True	True	False	True	False	False
g83	t1821	False	False	False	False	True	False	False	True	False	True	True	False	True	False	True	True	False	True	False	False
g83	t1822																				
g83	t1823	False	False	False	False	True	False	False	True	False	True	True	False	True	False	True	True	False	True	False	False
g84	t1824																				
g84	t1825	False	False	True	True	True	False	False	False	True	False	False	False	True	False	True	False	True	False	False	False
g84	t1826	False	False	True	True	True	False	False	False	True	False	False	False	True	False	True	False	True	False	False	False
g84	t1827	False	False	True	True	True	False	False	False	True	False	False	False	True	False	True	False	True	False	False	False
g84	t1828	False	False	True	True	True	False	False	False	True	False	False	False	True	False	True	False	True	False	False	False
g84	t1829	False	False	True	True	True	False	False	False	True	False	False	False	True	False	True	False	True	False	False	False
g84	t1830	False	False	True	True	True	False	False	False	True	False	False	False	True	False	True	False	True	False	False	False
g84	t1831	False	False	True	True	True	False	False	False	True	False	False	False	True	False	True	False	True	False	False	False
g84	t1832																				
g84	t1833	False	False	True	True	True	False	False	False	True	False	False	False	True	False	True	False	True	False	False	False
g84	t1834																				
g84	t1835	False	False	True	True	True	False	False	False	True	False	False	False	True	False	True	False	True	False	False	False
g84	t1836	False	False	True	True	True	False	False	False	True	False	False	False	True	False	True	False	True	False	False	False
g84	t1837	False	False	True	True	True	False	False	False	True	False	False	False	True	False	True	False	True	False	False	False
g84	t1838	False	False	True	True	True	False	False	False	True	False	False	False	True	False	True	False	True	False	False	False
g85	t1839																				
g85	t1840	False	True	False	False	False	True	False	False	True	False	False	False	False	True	False	True	False	True	False	False
g85	t1841	False	True	False	False	False	True	False	False	True	False	False	False	False	True	False	True	False	True	False	False
g85	t1842	False	True	False	False	False	True	False	False	True	False	False	False	False	True	False	True	False	True	False	False
g86	t1843	True	False	True	True	True	False	True	False	False	False	False	True	False	False	False	False	True	True	True	False
g86	t1844	True	False	True	True	True	False	True	False	False	False	False	True	False	False	False	False	True	True	True	False
g86	t1845																				
g86	t1846	True	False	True	True	True	False	True	False	False	False	False	True	False	False	False	False	True	True	True	False
g86	t1847																				
g86	t1848	True	False	True	True	True	False	True	False	False	False	False	True	False	False	False	False	True	True	True	False
g86	t1849	True	False	True	True	True	False	True	False	False	False	False	True	False	False	False	False	True	True	True	False
g86	t1850	True	False	True	True	True	False	True	False	False	False	False	True	False	False	False	False	True	True	True	False
g86	t1851	True	False	True	True	True	False	True	False	False	False	False	True	False	False	False	False	True	True	True	False
g86	t1852																				
g86	t1853																				
g86	t1854	True	False	True	True	True	False	True	False	False	False	False	True	False	False	False	False	True	True	True	False
g86	t1855	True	False	True	True	True	False	True	False	False	False	False	True	False	False	False	False	True	True	True	False
g86	t1856																				
g87	t1857																				
g87	t1858	True	True	False	False	True	True	False	True	False	False	False	True	True	False	True	False	False	False	False	False
g87	t1859	True	True	False	False	True	True	False	True	False	False	False	True	True	False	True	False	False	False	False	False
g87	t1860																				
g87	t1861	True	True	False	False	True	True	False	True	False	False	False	True	True	False	True	False	False	False	False	False
g87	t1862	True	True	False	False	True	True	False	True	False	False	False	True	True	False	True	False	False	False	False	False
g87	t1863																				
g87	t1864	True	True	False	False	True	True	False	True	False	False	False	True	True	False	True	False	False	False	False	False
g87	t1865																				
g88	t1866	False	False	False	False	False	True	False	True	False	False	False	True	True	True	False	False	True	False	True	False
g88	t1867																				
g88	t1868																				
g88	t1869																				
g88	t1870	False	False	False	False	False	True	False	True	False	False	False	True	True	True	False	False	True	False	True	False
g88	t1871	False	False	False	False	False	True	False	True	False	False	False	True	True	True	False	False	True	False	True	False
g88	t1872																				
g88	t1873	False	False	False	False	False	True	False	True	False	False	False	True	True	True	False	False	True	False	True	False
g88	t1874																				
g88	t1875	False	False	False	False	False	True	False	True	False	False	False	True	True	True	False	False	True	False	True	False
g88	t1876	False	False	False	False	False	True	False	True	False	False	False	True	True	True	False	False	True	False	True	False
g88	t1877	False	False	False	False	False	True	False	True	False	False	False	True	True	True	False	False	True	False	True	False
g88	t1878																				
g88	t1879	False	False	False	False	False	True	False	True	False	False	False	True	True	True	False	False	True	False	True	False
g88	t1880																				
g89	t1881																				
g89	t1882																				
g89	t1883	False	False	True	True	True	False	False	False	True	True	False	True	False	False	True	False	False	False	False	True
g89	t1884																				
g89	t1885																				
g89	t1886	False	False	True	True	True	False	False	False	True	True	False	True	False	False	True	False	False	False	False	True
g89	t1887	False	False	True	True	True	False	False	False	True	True	False	True	False	False	True	False	False	False	False	True
g89	t1888	False	False	True	True	True	False	False	False	True	True	False	True	False	False	True	False	False	False	False	True
g9	t1889	True	False	True	False	False	False	True	False	True	True	True	False	True	True	False	False	False	False	False	False
g9	t1890	True	False	True	False	False	False	True	False	True	True	True	False	True	True	False	False	False	False	False	False
g9	t1891																				
g9	t1892	True	False	True	False	False	False	True	False	True	True	True	False	True	True	False	False	False	False	False	False
g9	t1893																				
g9	t1894	True	False	True	False	False	False	True	False	True	True	True	False	True	True	False	False	False	False	False	False
g9	t1895																				
g9	t1896	True	False	True	False	False	False	True	False	True	True	True	False	True	True	False	False	False	False	False	False
g9	t1897																				
g9	t1898	True	False	True	False	False	False	True	False	True	True	True	False	True	True	False	False	False	False	False	False
g9	t1899	True	False	True	False	False	False	True	False	True	True	True	False	True	True	False	False	False	False	False	False
g90	t1900	False	False	True	True	False	False	True	True	False	True	False	False	False	True	False	True	False	False	False	False
g90	t1901	False	False	True	True	False	False	True	True	False	True	False	False	False	True	False	True	False	False	False	False
g90	t1902																				
g90	t1903	False	False	True	True	False	False	True	True	False	True	False	False	False	True	False	True	False	False	False	False
g90	t1904	False	False	True	True	False	False	True	True	False	True	False	False	False	True	False	True	False	False	False	False
g90	t1905	False	False	True	True	False	False	True	True	False	True	False	False	False	True	False	True	False	False	False	False
g90	t1906	False	False	True	True	False	False	True	True	False	True	False	False	False	True	False	True	False	False	False	False
g90	t1907																				
g90	t1908	False	False	True	True	False	False	True	True	False	True	False	False	False	True	False	True	False	False	False	False
g90	t1909																				
g90	t1910	False	False	True	True	False	False	True	True	False	True	False	False	False	True	False	True	False	False	False	False
g90	t1911	False	False	True	True	False	False	True	True	False	True	False	False	False	True	False	True	False	False	False	False
g90	t1912																				
g90	t1913																				
g90	t1914	False	False	True	True	False	False	True	True	False	True	False	False	False	True	False	True	False	False	False	False
g91	t1915	False	False	True	False	False	False	True	False	True	True	False	False	False	True	True	False	True	False	False	False
g91	t1916	False	False	True	False	False	False	True	False	True	True	False	False	False	True	True	False	True	False	False	False
g91	t1917	False	False	True	False	False	False	True	False	True	True	False	False	False	True	True	False	True	False	False	False
g91	t1918																				
g91	t1919	False	False	True	False	False	False	True	False	True	True	False	False	False	True	True	False	True	False	False	False
g91	t1920	False	False	True	False	False	False	True	False	True	True	False	False	False	True	True	False	True	False	False	False
g91	t1921	False	False	True	False	False	False	True	False	True	True	False	False	False	True	True	False	True	False	False	False
g91	t1922																				
g91	t1923																				
g92	t1924	True	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	True	True	False
g92	t1925	True	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	True	True	False
g92	t1926	True	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	True	True	False
g92	t1927	True	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	True	True	False
g92	t1928																				
g92	t1929																				
g92	t1930	True	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	True	True	False
g92	t1931																				
g93	t1932																				
g93	t1933	False	False	False	False	True	False	True	True	True	True	True	False	False	False	False	True	False	True	True	False
g93	t1934																				
g93	t1935																				
g93	t1936																				
g93	t1937	False	False	False	False	True	False	True	True	True	True	True	False	False	False	False	True	False	True	True	False
g93	t1938	False	False	False	False	True	False	True	True	True	True	True	False	False	False	False	True	False	True	True	False
g93	t1939	False	False	False	False	True	False	True	True	True	True	True	False	False	False	False	True	False	True	True	False
g93	t1940	False	False	False	False	True	False	True	True	True	True	True	False	False	False	False	True	False	True	True	False
g94	t1941	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False
g94	t1942	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False
g94	t1943																				
g94	t1944																				
g94	t1945	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False
g94	t1946																				
g94	t1947	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False
g95	t1948																				
g95	t1949	False	False	False	False	True	True	False	False	False	False	False	False	True	True	True	False	False	True	True	False
g95	t1950																				
g95	t1951																				
g95	t1952	False	False	False	False	True	True	False	False	False	False	False	False	True	True	True	False	False	True	True	False
g95	t1953	False	False	False	False	True	True	False	False	False	False	False	False	True	True	True	False	False	True	True	False
g95	t1954	False	False	False	False	True	True	False	False	False	False	False	False	True	True	True	False	False	True	True	False
g95	t1955																				
g95	t1956																				
g95	t1957	False	False	False	False	True	True	False	False	False	False	False	False	True	True	True	False	False	True	True	False
g95	t1958	False	False	False	False	True	True	False	False	False	False	False	False	True	True	True	False	False	True	True	False
g95	t1959	False	False	False	False	True	True	False	False	False	False	False	False	True	True	True	False	False	True	True	False
g96	t1960																				
g96	t1961	True	False	False	True	False	False	True	False	False	True	False	False	False	False	True	False	True	False	False	True
g96	t1962																				
g96	t1963	True	False	False	True	False	False	True	False	False	True	False	False	False	False	True	False	True	False	False	True
g96	t1964	True	False	False	True	False	False	True	False	False	True	False	False	False	False	True	False	True	False	False	True
g96	t1965	True	False	False	True	False	False	True	False	False	True	False	False	False	False	True	False	True	False	False	True
g96	t1966																				
g96	t1967	True	False	False	True	False	False	True	False	False	True	False	False	False	False	True	False	True	False	False	True
g96	t1968	True	False	False	True	False	False	True	False	False	True	False	False	False	False	True	False	True	False	False	True
g96	t1969																				
g96	t1970	True	False	False	True	False	False	True	False	False	True	False	False	False	False	True	False	True	False	False	True
g96	t1971	True	False	False	True	False	False	True	False	False	True	False	False	False	False	True	False	True	False	False	True
g97	t1972	True	False	False	False	True	False	False	False	False	False	True	True	True	False	False	True	False	False	False	True
g97	t1973																				
g97	t1974	True	False	False	False	True	False	False	False	False	False	True	True	True	False	False	True	False	False	False	True
g97	t1975	True	False	False	False	True	False	False	False	False	False	True	True	True	False	False	True	False	False	False	True
g97	t1976																				
g97	t1977																				
g97	t1978																				
g97	t1979																				
g97	t1980	True	False	False	False	True	False	False	False	False	False	True	True	True	False	False	True	False	False	False	True
g97	t1981	True	False	False	False	True	False	False	False	False	False	True	True	True	False	False	True	False	False	False	True
g98	t1982	False	False	True	False	True	True	False	False	False	False	False	False	True	True	False	True	False	True	False	False
g98	t1983																				
g98	t1984																				
g98	t1985																				
g98	t1986	False	False	True	False	True	True	False	False	False	False	False	False	True	True	False	True	False	True	False	False
g98	t1987																				
g98	t1988	False	False	True	False	True	True	False	False	False	False	False	False	True	True	False	True	False	True	False	False
g98	t1989	False	False	True	False	True	True	False	False	False	False	False	False	True	True	False	True	False	True	False	False
g99	t1990																				
g99	t1991																				
g99	t1992																				
g99	t1993	False	False	False	True	True	True	False	False	False	False	True	False	False	True	False	True	False	False	True	False
g99	t1994	False	False	False	True	True	True	False	False	False	False	True	False	False	True	False	True	False	False	True	False
g99	t1995	False	False	False	True	True	True	False	False	False	False	True	False	False	True	False	True	False	False	True	False
g99	t1996	False	False	False	True	True	True	False	False	False	False	True	False	False	True	False	True	False	False	True	False
g99	t1997	False	False	False	True	True	True	False	False	False	False	True	False	False	True	False	True	False	False	True	False
g99	t1998																				
g99	t1999	False	False	False	True	True	True	False	False	False	False	True	False	False	True	False	True	False	False	True	False
g99	t2000																				
